"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71"
"17101","7","12","9","5","8","9","8","2","2","3","10","15","10","10","11","12","10","6","10","5","11","16","13","12","11","17","11","6","17","17","16","17","20","18","16","21","18","22","21","21","27","19","26","24","27","29","26","29","26","26","29","24","31","28","28","31","31","29","30","26","8","8","3","8","12","11","7","6","5","7"
"17102","4","1","5","4","4","6","5","6","1","3","8","3","11","7","13","11","6","13","12","13","11","14","11","11","17","14","12","17","14","18","16","20","18","19","20","20","20","20","19","21","22","22","24","27","26","20","22","22","26","27","23","28","31","28","31","29","31","29","27","27","8","14","11","6","12","10","11","12","5","10"
"17103","6","2","6","4","5","8","5","6","4","6","11","13","9","9","6","13","7","8","9","7","16","17","12","9","17","13","16","17","11","11","18","22","16","17","20","21","22","20","18","15","23","23","24","17","20","26","28","25","18","24","29","28","28","29","29","28","28","29","26","26","8","7","8","6","8","6","8","9","8","10"
"17104","2","11","6","2","3","3","4","5","4","0","12","12","12","13","11","9","7","7","7","7","14","14","13","18","18","14","10","14","18","14","19","20","17","20","22","16","18","22","21","16","29","23","22","23","28","25","22","23","26","19","31","25","28","29","32","29","25","25","31","25","3","6","13","6","9","5","7","3","11","7"
"17105","3","5","4","1","5","7","6","4","4","6","5","7","9","8","5","8","8","9","7","12","14","13","14","15","11","17","10","12","14","16","19","21","15","17","20","18","21","17","20","20","26","23","22","25","25","24","21","20","27","23","31","27","30","27","26","28","26","28","28","29","10","10","11","11","7","5","8","3","13","6"
"17106","6","1","3","6","5","6","8","5","3","4","11","10","7","8","15","16","11","12","8","7","13","12","15","17","16","18","13","13","14","12","19","27","22","19","22","22","21","24","18","17","21","28","22","27","28","28","21","25","26","21","30","29","23","27","29","30","28","26","28","24","9","4","7","10","8","10","7","2","9","11"
"17107","4","3","6","3","6","2","2","6","4","8","9","4","6","7","7","12","12","6","5","9","10","8","12","15","16","15","13","10","9","10","18","22","17","16","20","20","16","23","16","22","26","26","24","24","26","23","25","23","25","25","31","30","28","29","32","27","26","24","28","31","8","7","8","6","5","12","11","9","11","10"
"17108","3","0","1","5","4","4","8","8","4","5","7","9","6","6","9","7","11","11","12","6","9","12","16","8","10","8","14","13","12","16","17","20","21","21","17","18","16","17","12","19","22","26","24","25","24","25","21","23","21","20","30","31","31","31","25","30","31","25","30","28","7","9","9","10","9","6","10","15","13","1"
"17109","6","4","6","4","7","8","3","7","4","2","11","6","12","9","8","9","7","8","11","8","11","13","15","14","14","11","9","15","15","13","22","19","22","18","18","19","16","18","19","14","25","25","25","20","20","28","20","20","20","23","29","31","27","30","28","30","28","30","26","23","6","9","10","1","9","8","8","6","9","3"
"17110","5","5","4","6","3","6","7","6","3","10","8","9","9","7","12","9","7","10","11","11","13","17","12","16","15","14","13","14","17","15","17","21","24","19","17","15","14","20","22","25","25","22","25","23","19","24","26","23","25","28","29","723","33","29","25","29","33","30","31","32","9","4","9","8","6","9","9","4","11","9"
"17111","4","3","1","4","5","2","2","5","2","4","9","10","9","9","10","4","9","9","6","7","15","11","13","15","13","10","15","18","13","8","16","17","20","16","15","21","19","23","19","18","20","20","26","20","20","21","22","26","24","25","22","28","32","22","28","31","29","31","28","31","13","9","15","13","2","12","11","14","2","12"
"17112","3","1","4","3","3","6","5","5","2","3","12","6","7","12","8","8","13","8","11","10","13","18","9","13","16","13","15","15","11","14","21","19","15","21","18","22","20","24","15","19","24","24","19","24","26","23","23","27","19","22","29","33","29","29","27","30","26","31","32","30","12","1","8","12","9","13","8","6","8","12"
"17113","4","1","3","4","3","3","2","6","6","8","10","10","11","10","9","3","4","8","7","11","11","16","13","11","10","12","9","11","20","18","25","19","19","25","16","22","18","23","24","22","26","27","28","26","24","24","25","25","29","25","27","60","28","27","33","28","26","29","32","29","9","2","10","9","11","8","11","8","10","6"
"17114","3","5","7","3","6","2","2","4","4","3","8","5","7","8","9","11","9","14","9","14","14","13","13","14","14","13","16","15","12","15","20","16","23","20","15","21","17","19","20","22","23","22","25","23","16","27","26","24","26","24","30","26","30","30","32","28","30","25","28","28","5","14","5","5","3","7","11","12","14","5"
"17115","6","3","3","6","3","5","5","3","5","4","12","3","14","12","6","10","11","10","9","11","15","15","15","15","18","12","13","14","13","20","21","23","19","21","18","15","18","16","17","23","28","25","20","28","22","25","26","19","27","23","31","28","30","31","24","31","30","30","27","25","6","8","5","6","8","7","11","9","9","10"
"17116","6","7","6","6","8","5","6","5","3","2","9","9","12","9","10","17","8","13","4","13","13","11","14","13","18","20","14","14","17","18","17","12","19","17","19","21","19","19","22","19","22","24","28","22","24","24","27","25","23","26","32","30","28","32","29","25","29","28","31","32","3","6","5","3","11","11","13","5","11","8"
"17117","1","4","3","1","4","4","9","7","7","5","9","4","6","9","5","15","12","9","9","8","11","15","11","11","14","15","12","16","13","17","16","17","18","16","23","20","20","24","22","20","22","24","24","22","24","23","28","27","23","24","30","30","27","30","28","31","30","28","27","29","11","16","11","11","10","10","8","9","11","7"
"17118","7","2","11","7","5","5","4","4","3","6","9","10","12","9","9","15","7","9","11","8","14","13","13","14","14","20","12","12","18","17","21","21","20","21","20","21","19","18","18","20","25","23","25","25","26","28","27","25","24","21","32","30","28","32","31","29","30","32","26","31","5","11","8","5","14","9","11","11","13","8"
"17119","2","4","6","2","2","6","8","2","6","5","14","12","13","14","14","7","9","12","12","6","22","13","14","22","15","13","20","18","15","17","23","17","22","23","17","19","20","21","18","19","27","23","27","27","26","21","23","28","19","20","28","26","33","28","33","31","26","29","30","26","8","11","11","8","13","12","6","7","7","9"
"17120","5","4","4","5","5","5","6","5","4","3","6","5","7","7","9","8","8","9","14","6","12","17","17","18","14","10","16","16","14","18","18","18","20","19","14","21","18","26","20","18","23","20","24","23","28","22","26","29","22","20","27","27","31","29","29","22","26","31","25","24","5","11","10","12","8","9","6","9","7","8"
"17121","7","3","3","7","4","5","5","4","8","4","7","7","12","8","11","12","6","8","14","5","11","14","15","10","15","17","13","16","14","18","25","22","19","19","24","21","19","17","22","19","25","26","26","26","26","26","29","24","28","23","31","29","29","32","27","31","30","27","30","26","7","6","8","8","6","8","15","9","9","6"
"17122","6","4","7","3","3","2","4","6","6","8","7","10","12","12","12","11","6","10","10","9","13","15","14","14","15","12","16","11","11","19","17","19","19","21","16","21","17","24","19","19","25","27","20","21","23","22","28","25","30","23","28","28","31","31","32","32","30","28","31","28","7","3","8","8","9","10","10","7","7","13"
"17123","6","2","1","0","3","3","8","10","6","2","14","10","9","4","14","11","11","12","12","4","14","12","17","13","14","11","11","13","13","18","23","18","18","20","15","16","21","25","21","19","27","20","19","26","26","25","23","26","27","24","31","27","26","27","29","26","33","27","31","24","10","11","8","11","7","8","6","9","6","8"
"17124","5","3","5","5","9","6","5","6","2","7","12","8","8","12","9","8","11","9","6","13","13","17","11","17","17","13","16","9","11","17","17","19","17","22","20","14","19","16","22","19","23","24","24","22","22","23","27","22","23","20","31","31","30","26","26","27","30","29","30","29","10","6","12","10","6","8","11","10","7","12"
"17125","2","4","6","9","2","5","5","4","5","9","8","8","10","10","5","6","15","6","10","9","17","10","12","16","12","16","16","14","11","12","20","15","16","22","20","21","16","24","18","13","24","23","27","24","24","28","24","24","26","23","30","31","27","28","26","30","27","30","26","29","10","10","13","10","9","9","10","7","7","13"
"17126","5","4","1","5","2","6","6","6","4","-1","7","11","7","10","8","6","11","8","12","9","10","15","11","12","15","15","11","19","16","11","20","19","20","19","21","16","15","19","18","19","22","29","24","20","26","27","29","20","19","28","25","718","25","25","33","27","30","29","30","31","7","4","13","7","12","10","10","7","11","13"
"17127","3","5","5","5","7","4","5","5","2","4","8","8","11","11","7","7","9","6","10","7","12","14","15","15","15","15","12","15","11","9","16","16","21","20","15","17","23","20","21","22","23","28","24","25","23","28","27","23","28","26","31","28","26","27","27","29","30","27","31","31","12","10","6","11","6","13","12","10","5","8"
"17128","5","6","2","5","6","5","5","4","4","6","10","7","7","5","11","6","6","12","13","7","14","13","12","15","12","18","17","12","13","10","21","23","21","20","26","21","18","25","18","22","25","24","26","23","27","24","23","26","26","28","31","32","30","30","29","26","28","27","31","30","10","6","10","8","7","9","8","8","5","13"
"17129","3","4","2","3","3","7","8","4","1","4","8","10","6","3","8","9","9","11","10","10","9","16","9","13","9","18","10","14","10","11","15","17","19","19","18","19","19","22","14","23","21","23","26","22","30","28","23","24","27","24","28","26","32","29","31","31","30","30","31","30","8","13","9","5","13","13","7","7","13","8"
"17130","4","3","6","10","9","5","4","3","3","6","15","8","10","12","10","13","8","10","12","9","17","12","13","14","14","14","17","11","14","17","17","24","18","18","16","21","22","13","22","19","23","24","25","28","22","22","26","22","26","27","28","30","30","32","26","29","29","28","31","30","9","3","9","11","7","8","8","12","10","5"
"17131","6","5","1","3","9","5","5","9","5","4","7","14","9","13","11","10","12","12","6","11","11","14","13","16","11","15","13","14","9","18","22","21","18","18","13","18","19","17","21","20","28","21","27","18","25","25","25","28","25","26","30","29","29","31","27","29","29","29","25","28","11","5","1","8","9","6","3","9","9","1"
"17132","1","4","5","0","4","6","8","5","4","11","12","6","7","8","11","8","9","13","9","13","15","7","15","12","13","16","14","18","13","14","17","20","17","16","13","18","20","22","18","20","26","23","23","21","23","23","20","26","25","28","28","29","30","33","30","30","32","30","32","28","7","7","6","13","10","1","10","10","9","3"
"17133","3","5","2","2","6","3","3","7","3","1","15","9","7","18","14","6","14","13","12","9","21","11","11","19","18","9","14","19","14","18","21","21","18","19","21","16","16","19","16","24","27","22","25","24","23","26","24","24","25","28","29","30","27","33","29","29","30","24","31","28","8","9","12","13","9","5","10","7","9","5"
"17134","6","0","6","7","4","6","5","3","6","4","9","5","7","9","10","10","7","4","6","10","13","15","10","18","13","13","10","10","12","12","19","16","18","18","21","22","22","21","17","14","24","22","22","26","24","27","29","23","27","26","25","23","32","33","30","31","30","27","28","28","7","13","5","13","6","11","4","8","9","10"
"17135","10","3","4","5","3","4","6","12","4","5","10","4","6","10","10","6","11","12","8","9","17","16","9","14","12","14","13","14","13","15","19","24","16","22","23","21","14","15","20","20","24","26","26","25","25","23","24","20","27","22","32","28","28","31","27","28","30","33","30","23","12","8","11","10","14","7","7","7","9","8"
"17136","6","8","6","9","5","9","3","5","5","6","12","8","7","10","9","10","8","12","13","12","12","8","10","13","17","16","12","13","15","14","25","14","18","20","20","19","20","15","17","16","28","21","20","23","26","21","22","25","26","26","32","27","27","31","28","28","32","31","31","29","7","12","6","4","6","10","10","9","3","12"
"17137","4","3","3","3","8","5","6","6","5","4","11","3","9","13","10","7","14","8","8","12","12","13","16","15","14","16","16","11","15","13","21","17","20","19","14","20","25","24","23","23","22","23","21","24","24","21","26","27","24","23","27","29","31","28","29","30","34","31","29","26","5","8","9","11","12","8","10","12","3","8"
"17138","6","2","4","6","3","4","5","5","3","6","14","2","9","14","6","9","9","6","7","11","15","10","13","15","19","16","14","6","11","16","25","18","22","25","19","20","18","20","23","20","26","24","27","26","27","22","22","24","27","23","30","28","29","30","27","28","22","27","31","28","13","9","4","13","12","8","9","5","5","11"
"17139","6","1","7","6","6","1","8","5","5","1","10","2","10","10","13","9","11","8","11","9","11","13","20","11","18","12","12","16","18","15","22","24","24","22","19","14","21","18","21","22","26","24","25","26","21","26","27","24","24","23","28","28","26","28","27","28","30","28","24","29","7","15","6","7","12","9","14","9","9","11"
"17140","6","8","7","6","3","10","5","9","7","6","7","12","16","7","11","12","5","9","8","12","16","12","18","16","17","14","13","11","16","13","23","19","27","23","19","18","27","23","21","21","30","23","29","30","26","21","27","27","21","26","30","26","31","30","33","31","31","30","31","28","2","8","8","2","7","10","10","11","7","10"
"17141","4","1","3","4","5","4","1","5","6","1","5","5","6","5","13","8","9","11","8","12","8","10","13","8","13","16","15","14","10","14","20","16","18","20","19","18","22","20","16","20","24","24","26","24","21","23","27","25","29","26","28","26","28","28","33","31","32","28","31","29","8","13","9","8","4","7","4","14","7","5"
"17142","7","2","4","7","4","4","4","3","9","6","10","9","10","10","6","11","10","12","10","9","19","17","14","19","12","16","11","15","15","14","21","21","21","21","19","16","14","20","16","16","22","22","22","22","20","24","27","25","24","22","29","27","26","29","31","29","30","28","29","31","6","7","5","6","6","15","9","8","9","10"
"17143","4","3","4","4","2","9","7","1","2","7","11","12","13","11","8","9","9","5","12","8","17","15","17","17","13","17","10","15","16","19","21","26","23","21","16","22","20","15","23","20","26","26","27","26","22","23","26","22","25","29","29","28","31","29","29","28","28","32","27","30","10","11","11","10","9","10","9","9","7","11"
"17144","5","5","4","5","7","3","4","6","5","3","9","9","5","9","14","8","11","9","9","8","13","10","13","13","16","13","17","18","10","14","20","23","20","20","17","19","18","18","22","19","21","25","27","21","21","29","22","21","26","25","24","31","28","24","35","30","28","29","26","27","8","8","8","8","14","10","8","9","12","9"
"17145","6","2","3","6","3","4","5","5","6","4","8","11","8","8","13","11","6","7","7","7","10","19","11","10","15","14","15","14","14","19","23","25","21","23","20","19","20","22","22","22","25","26","22","25","21","24","26","27","27","25","31","30","32","31","30","33","27","28","29","30","8","8","11","8","11","8","13","11","8","10"
"17146","2","4","7","2","2","6","3","10","3","6","8","8","8","8","10","8","11","11","11","6","16","16","10","16","13","12","13","22","11","7","23","19","20","23","18","24","20","23","24","23","26","19","24","26","23","25","28","25","24","24","31","30","32","31","32","26","30","26","30","29","7","7","5","7","4","6","8","5","6","7"
"17147","6","3","4","4","2","7","5","8","5","-2","10","8","12","10","10","8","10","10","6","10","13","20","13","11","10","9","19","19","12","21","15","20","17","21","20","16","19","21","17","22","21","25","21","22","25","20","20","28","19","24","23","31","30","23","30","29","32","32","29","24","7","11","4","12","9","8","11","10","12","7"
